Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#24 Naas Cunningham,#3 Latrell Wrightsell Jr,#3 Latrell Wrightsell Jr.,#31 Jack Fagan,#34 Klark James,#35 Derrion Reid,#4 Grant Nelson,#95 Houston Mallette,-,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),3s GIVEN UP,ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,CRIMSON,DRILL NAME,GAME,GAME SPLITS,Jaden Toombs,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TEAM DEFENSE,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,WHITE,Ungrouped,Notes,Flags
24_11_08 ALABAMA VS ARKANSAS STATE,8794.787974,9.01574919199993,Defense,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,Garbage,,,,,,,Neutral,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,8903.754246,12.038856650000525,Defense,96,,,,,,,,,"Side, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screening Action,,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,3FG-,0 PT,,"#0 LaBaron Philon, #1 Mark Sears, #35 Derrion Reid, #4 Grant Nelson, #3 Latrell Wrightsell Jr.",,Deadball,"Half Court, Man",,,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,8961.331658,17.123076210000363,Defense,97,,,,,,,,,,,,,Bump -,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkers/Dump Off,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,"ATR+, Assist",2 PT,,"#0 LaBaron Philon, #1 Mark Sears, #35 Derrion Reid, #4 Grant Nelson, #3 Latrell Wrightsell Jr.",,Deadball,"Half Court, Man",,,:13 - :18,:13 - :15,,Half Court SHOT,,"No Contest, No Defender",,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,9094.128243,13.246986349999133,Defense,98,,,,,,,,,,,,,,"Side, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,Burn/Slash,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,"ATRF, FT+, FT+",1 PT,,"#10 Mo Dioubate, #1 Mark Sears, #35 Derrion Reid, #4 Grant Nelson, #3 Latrell Wrightsell Jr.",,Made FG,"Half Court, Man",,,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,9185.623535,8.111608167999293,Defense,99,"Side, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transition ATR,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,ATR-,1 PT,,"#0 LaBaron Philon, #1 Mark Sears, #2 Aden Holloway, #4 Grant Nelson, #3 Latrell Wrightsell Jr.",,Steal,Transition,,,,N/A,,Transition SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,9237.277792,13.792195100000754,Defense,100,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isolation 3,,,,,,,,,,"vs Arkansas State, REPORT","2nd Half, 4:00 - 0:00",,3FG-,0 PT,,"#0 LaBaron Philon, #1 Mark Sears, #2 Aden Holloway, #4 Grant Nelson, #3 Latrell Wrightsell Jr.",,Made FG,Transition,,,,N/A,,Transition SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,728.9144222,18.351835700000038,Offense,1,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,Single Denied Eagle Rip,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Deadball,"Half Court, Man, Garbage",,SINGLE,:07 - :12,N/A,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,775.1478037,22.947288129999947,Offense,2,ATR-,,,,,,,,,,,,,,,,Primary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands Away From Rim",,No Play Action,Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,"Hawk Gut, Flow - Angle","#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Deadball,"UOB, Half Court, Man",,"HAWK, FLOW",:13 - :18,N/A,Rim,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,795.0950919,5.4661298439999655,Offense,3,,,,,,,,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,810.5198504,17.4579248,Offense,4,,Screen Assist,,,,,,,,,,,ATR+,,,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,Hawk Gut Stack,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears","PG, 5, Wing",Deadball,"UOB, Half Court, Man",BH ATR,HAWK,:07 - :12,N/A,Rim,Half Court SHOT,,,Stack,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,844.0653772,10.449573470000018,Offense,5,Cheetah,Cheetah,,Deer,"Pot. Assist, Cheetah",,,,,,,,"ATR-, Cheetah",,,,Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",Blocked,No Play Action,Restricted Area,Layup,Transition Push,"Slot Drive, Drive Right",,,,,,,,,,,,,,,Unguarded,Off 1 Foot,Right Hand Pass,Jump,No Paint,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,Transition,,,:01 - :06,:04 - :06,Rim,Transition SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,921.5129415,16.965878050000015,Offense,6,Sloth,"Fouled, Sloth",,Sloth,Sloth,,,,,,,,Sloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,Swing Wide Ghost,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Made FG,"Half Court, Man, Garbage",,SWING,:07 - :12,N/A,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,999.4064194,10.97871213999997,Offense,7,,"Fouled, ATRF, FT-, FT+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,Wedge Philly,"#4 Grant Nelson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Deadball,"Half Court, Man",,WEDGE,:01 - :06,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1072.322932,10.784426389999908,Offense,8,Deer,Cheetah,,Cheetah,,,,,,,,,Deer,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,,"#4 Grant Nelson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Made FG,"Half Court, Man",,,:07 - :12,N/A,,Half Court SHOT,Neutral,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1096.249877,19.887011840000014,Offense,9,,,,,,,,,,,,,"Off Foul, Turnover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,,"#4 Grant Nelson, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Deadball,"Half Court, Man",,,:19 - :24,N/A,,Half Court SHOT,,,,Secondary Defender,,,Jump,No Paint,Dead Ball,,Iso,"Baseline Drive, Drive Left",Charge,,"SCHEME ATTACK, FOULS",,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1156.671955,14.785658459999922,Offense,10,"Fouled, 3FGF, FT-, FT-, FT+, Deer","Pot. Assist, Deer",,Deer,Deer,,,,,,,,,Cheetah,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Left Hand Pass,Jump,No Paint,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,Single Step,"#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,"Half Court, Man",,SINGLE,:07 - :12,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1250.097948,9.91579261700008,Offense,11,Cheetah,"Pot. Assist, Cheetah",,"Fouled, ATRF, FT-, FT+, Deer",Cheetah,,,,,,,,,Cheetah,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Left Hand Pass,No Jump,No Paint,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,Early Seams,"#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,Transition,,EARLY,:07 - :12,:07 - :09,,Transition SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1364.125396,22.50035025000011,Offense,12,"ATRF, Fouled, FT+, FT-",Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Left Hand Pass,No Jump,No Paint,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,Swing Wide Ghost,"#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Made FG,"Half Court, Man",,SWING,:13 - :18,:16+,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1454.741254,14.709920219999958,Offense,13,Cheetah,"ATR+, Deer",,,Cheetah,,,,,Cheetah,,,,Deer,,,Primary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,"Early DHO, Flow - Loaded","#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #3 Latrell Wrightsell Jr., #1 Mark Sears","PG, Wing",Missed FG,"Half Court, Man",BH ATR,"EARLY, FLOW",:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1493.836536,13.484492090000003,Offense,14,Cheetah,"3FG-, Deer",,,"Pot. 2nd Assist, Deer",,,,,Deer,,,,"Pot. Assist, Deer",,,,,,,,,,,,,,Late Contest,Hop,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,1 More,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,0 PT,Early Angle,"#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #3 Latrell Wrightsell Jr., #1 Mark Sears",,Missed FG,Transition,,EARLY,:07 - :12,N/A,Left Corner,Transition SHOT,Off Reb,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1504.321028,5.603000834000113,Offense,15,,,,,,,,,,,,,,"Fouled, FT+, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 20:00 - 16:00",,,1 PT,,"#4 Grant Nelson, #15 Jarin Stevenson, #0 LaBaron Philon, #3 Latrell Wrightsell Jr., #1 Mark Sears",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1730.189125,15.534942519999959,Offense,16,,Deer,"ATR-, Cheetah",,,,"Pot. Assist, Cheetah",,,Cheetah,,,,Deer,,,Secondary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands Away From Rim",,No Play Action,Non Restricted Area,Layup,Off Closeout,"Slot Drive, Drive Right",1 More,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,2 PT,Early Open,"#4 Grant Nelson, #10 Mo Dioubate, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #1 Mark Sears",,Missed FG,"Half Court, Man",,EARLY,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1766.082102,16.95260460999998,Offense,17,,,,,,,3FG-,,,Pot. Assist,,,,,,,,,,,,,,,,,,Late Contest,Left-Right,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,PnR Pop,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,PnR Pass to Screener,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,1 PT,Flow - Drive and Kick,"#2 Aden Holloway, #10 Mo Dioubate, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #1 Mark Sears",,Deadball,"Half Court, Man",,FLOW,:07 - :12,:10 - :12,Right Slot,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1787.305049,6.859403241000109,Offense,18,,"Fouled, FT+, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,0 PT,,"#2 Aden Holloway, #10 Mo Dioubate, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #1 Mark Sears",,Missed FG,Transition,,,:01 - :06,N/A,,Transition SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1831.125551,9.298644578999983,Offense,19,,,Assist,,,3FG+,,,,,,,,,,,,,,,,,,,,,,Late Contest,Hop,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Dagger,,,Primary Defender,Off 2 Feet,Left Hand Pass,Jump,No Paint,Pass Out,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,1 PT,Dagger,"#2 Aden Holloway, #10 Mo Dioubate, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #1 Mark Sears",,"Missed FT, Off Rebound","OREB Putback, Half Court",Dagger CS 3,,:01 - :06,N/A,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,1898.55133,16.745044300000018,Offense,20,,"ATR+, Sloth",Deer,,,Sloth,Cheetah,,,Cheetah,,,,,,,Primary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Iso,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,1 PT,Early Ghost,"#2 Aden Holloway, #10 Mo Dioubate, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #1 Mark Sears","PG, Combo",Missed FG,"Half Court, Man",BH ATR,EARLY,:13 - :18,:13 - :15,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2005.996472,17.687729750000017,Offense,21,Sloth,,,,Sloth,Cheetah,"3FG-, Deer",,,"Pot. Assist, Deer",,,,,,,,,,,,,,,,,,Uncontested,Hop,Good,Off The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,PnR Pop,,,Secondary Defender,Off 1 Foot,Left Hand Pass,No Jump,No Paint,PnR Pass to Screener,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,0 PT,Single Slash,"#2 Aden Holloway, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #0 LaBaron Philon",,Made FG,"Half Court, Man",,SINGLE,:07 - :12,N/A,Right Slot,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2032.81397,8.946156055000074,Offense,22,"Pot. Assist, Cheetah",,,,Deer,Cheetah,Deer,,,"3FG-, Cheetah",,,,,,,,,,,,,,,,,,Contested,Hop,Neutral Three,Off The Line,On Move,Shot Pocket,Non-Shrink,Catch and Shoot,,,Kick Ahead,,,Unguarded,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Transition Pass,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,0 PT,,"#2 Aden Holloway, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #0 LaBaron Philon",,Missed FG,Transition,,,:01 - :06,N/A,Left Houston,Transition SHOT,Off Reb,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2038.760126,8.727981065999984,Offense,23,3FG+,,,,Assist,,,,,,,,,,,,,,,,,,,,,,,Late Contest,Left-Right,Good,Off The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Dagger,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,Pass Out,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,1 PT,Dagger,"#2 Aden Holloway, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #0 LaBaron Philon",,Off Rebound,"OREB Putback, Half Court",Dagger CS 3,,:01 - :06,N/A,Top,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2051.675236,5.214559270999871,Offense,24,"Fouled, FT+, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,0 PT,,"#2 Aden Holloway, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell, #0 LaBaron Philon",,Missed FG,Transition,,,:01 - :06,N/A,,Transition SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2148.485053,8.94138742799987,Offense,25,Cheetah,,,"ATR+, Cheetah",Cheetah,Cheetah,,,,"Assist, Cheetah",,,,,,,Unguarded,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Dunk,,,Dump Off,,,,,,,,,,,,,,Primary Defender,Off 1 Foot,Right Hand Pass,Jump,Paint,Pass In,,,"vs Arkansas State, REPORT","1st Half, 16:00 - 12:00",,,2 PT,Early Seams,"#2 Aden Holloway, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #11 Cliff Omoruyi, #0 LaBaron Philon",Team,Missed FG,Transition,BH HP Dump Off,EARLY,:01 - :06,:04 - :06,Rim,Transition SHOT,,,Rim Race,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2380.672993,29.639567220000117,Offense,26,,Sloth,,"Space Assist, Sloth",,Sloth,,,,"3FG-, Sloth",,,"Pot. Assist, Sloth",,,,,,,,,,,,,,,Uncontested,Hop,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Drift,,,Secondary Defender,Off 1 Foot,Right Hand Pass,Jump,Paint,Pass Out,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,1 PT,"Wedge Punch Snug, Flow - Drive and Kick","#2 Aden Holloway, #35 Derrion Reid, #3 Latrell Wrightsell Jr., #11 Cliff Omoruyi, #1 Mark Sears",,Made FG,"Half Court, Man",,"WEDGE, FLOW",:25 - :30,:16+,Right Corner,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2407.312561,8.494914013000198,Offense,27,,Assist,,2nd Assist,,3FG+,,,,,,,,,,,,,,,,,,,,,,Uncontested,Left-Right,Good,Off The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,1 More,,,Primary Defender,Off 2 Feet,Left Hand Pass,Jump,No Paint,Perimeter Pass,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,0 PT,Dagger,"#2 Aden Holloway, #35 Derrion Reid, #3 Latrell Wrightsell Jr., #11 Cliff Omoruyi, #1 Mark Sears",,Off Rebound,"OREB Putback, Half Court",Dagger CS 3,,:01 - :06,N/A,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2463.897904,11.68135600000005,Offense,28,,"Pot. Assist, Cheetah",,Deer,,Cheetah,,,,Deer,,,"ATR-, Deer",,,,Primary Defender,No Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",Blocked,No Play Action,Restricted Area,Layup,,,"Dump Off, Slash / Cut",,,,,,,,,,,,,,Primary Defender,Off 1 Foot,Left Hand Pass,Jump,Paint,"Pass In, Pass In",,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,2 PT,Early Open,"#2 Aden Holloway, #35 Derrion Reid, #3 Latrell Wrightsell Jr., #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,"Half Court, Man",,EARLY,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2522.182987,16.98756731000003,Offense,29,,"Pot. 2nd Assist, Sloth",,Deer,,Sloth,,,,"Pot. Assist, Cheetah",,,"3FG-, Cheetah",,,,,,,,,,,,,,,Late Contest,Left-Right,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,1 More,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,1 PT,Wide,"#2 Aden Holloway, #35 Derrion Reid, #3 Latrell Wrightsell Jr., #11 Cliff Omoruyi, #1 Mark Sears",,Made FG,"Half Court, Man",,WIDE,:07 - :12,:07 - :09,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2572.810905,14.605935520000003,Offense,30,,Screen Assist,,ATR+,,,,,,,,,Assist,,,,Unguarded,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Dunk,,,Lob,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Pass In,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,1 PT,2 Keep Peja,"#2 Aden Holloway, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears","PG, Combo, 5, Team",Deadball,"Half Court, Man",Rip Lob,2 SERIES,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,Peja,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2659.619935,13.915475530000094,Offense,31,"ATR-, Cheetah",Sloth,,Deer,,Cheetah,,,,,,,Cheetah,,,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands Away From Rim",Blocked,No Play Action,Non Restricted Area,Layup,Iso,"Slot Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,1 PT,Early Seams,"#2 Aden Holloway, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,"Half Court, Man",,EARLY,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2686.574187,11.972239860000172,Offense,32,Deer,"Fouled, FT+, FT+, Deer",,Deer,,Cheetah,,,,,,,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,1 PT,Early Loaded,"#2 Aden Holloway, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi, #1 Mark Sears",,Missed FG,"Half Court, Man",,EARLY,:07 - :12,:07 - :09,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_08 ALABAMA VS ARKANSAS STATE,2789.97111,19.89285272999996,Offense,33,,,,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Arkansas State, REPORT","1st Half, 12:00 - 8:00",,,0 PT,Flow - Delay,"#15 Jarin Stevenson, #35 Derrion Reid, #0 LaBaron Philon, #4 Grant Nelson, #1 Mark Sears",,Deadball,"Half Court, Man",,FLOW,:13 - :18,N/A,,Half Court SHOT,,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Live Ball,Pass In,Iso,,,Post Entry,"PASSING SCHEME, SCHEME ATTACK",,,,
